review,score,label,score/counter,tanggal,sentiment
hari cukup kesel makan malam sini pikir kurang cocok yah tempat makan sunda begini bareng acara gathering dr salah satu showroom mobil jepang inisial s pakai acara dangdut segala suara biasa musik kenceng banget napsu makan hilang jdnya berisik mungkin baik management lebih seleksi acara restoran turut cara desain bintang lima makan enak gara acara begini jadi bikin males makan ga cocok lah konsep tempat makan sunda begini dpake dangdut,-4,negatif,-0.05714285714285714,2020-02-01,2
kecewa pesan minta antar jam buka puasa baru jm lebih tanpa jelas dr telepon terus tiap ditlp blgnya jalan trnyata jm makan belum antar alas susah cr gosend tanpa beri kompensasi apa butuh minta gosend g masuk akal lebih baik pesan tempat deh,-2,negatif,-0.046511627906976744,2021-02-01,2
pertama telfon order rumah sedang psbb kota bandung lalu datang resto padahal pesan pas resto kok bahkan belum list pesan order resto jam siang magrib order belum selesai resto kelas layan order sangat lambat konfirmasi makan kosong diberitahu satu satu akhir buat hilang selera baik layan iya,0,netral,0.0,2021-02-01,0
layan buruk tunggu makan lama nasi dingin beri tahu pesan belum cantum buat beberapa waktu pepes keluar dingin belum panas alam buruk,-7,negatif,-0.3181818181818182,2019-12-01,2
jalan hancur parah jan cuma sisa resto,-2,negatif,-0.2857142857142857,2023-02-01,2
keluarga mau makan resto purbasari dusun bambu hari rabu mei jam tempat reservasi pegawai perempuan name tag nya nama ana rambut pendek orgnya kasar ketus tanya no telepon sebut tidak dengar ulang angka teriak bentak kaget sakit hati skrg lho kok iya org kerja frontliner harap management dusun bambu laku training belum lepas karyawan kerja katyawan ajar attitude hadap konsumen sekian alam moga jadi ajar terimakasih,-4,negatif,-0.06060606060606061,2022-06-01,2
keluarga makan restoran purbasari saung ujung pesan minum tambah selesai makan tidak antar minum tambah pencet bell kali tidak datang mau tanya mana minum tidak antar minta payung hujan deras pencet bell kali ga datang dicuekin benar karyawan sangat tidak profesional makan rasa biasa cuma jual view,0,netral,0.0,2022-04-01,0
tempat wisata kurang ramah org indonesia ken libur simpel nyantei tempat cocok buat orang jarang nginjek tempat tradisional bule konsep terlalu bingung banyak gate bandara ribet tiap gate asa awkward takut tanya apa apa pandemi nyata engga sih cuma males kaya tiap tempat dijagain kurang leluasa gaa ga deh dusun bambu mana mahalll kalau jiwa dang lebih baik lebih baik beli tiket bal pulang pergi,0,netral,0.0,2022-01-01,0
unjung sedikit kecewa datang wahana tempat tidak sisa cuma teman makan ubah kayak dulu ramai unjung kasihan jauh jogja mau dusun bambu nyata tempat wahana hapus,-5,negatif,-0.19230769230769232,2022-01-01,2
org tua masuk area main we bayar full padahal damping tidak main kecewa rb org masuk damping nya jangan cas full donk,-1,negatif,-0.045454545454545456,2022-06-01,2
luar ekspektasi mahal doang kapok kesini,-2,negatif,-0.3333333333333333,2023-01-01,2
konsep lumayan manajemen beranta bawah bilang ready restoran pas atas waiting listrik jam apa ga pulsa kali yak,1,positif,0.05555555555555555,2022-01-01,1
alam sangat buruk mes makan warung makan sangat lambat tidak milik proses mesan jelas tidak anjur lama waktu libur,-2,negatif,-0.10526315789473684,2022-05-01,2
wifi tidak connect water heater mati beberapa menit tidak beri sabun tubuh panggang api kotor kata bawa anjing lalu telepon beri tahu tidak bawa anjing sana minta dana tidak layan buruk bukan tempat rekomendasi tinggal sama keluarga,-4,negatif,-0.10810810810810811,2020-02-01,2
kunjung hari jumat desember makan malam layan lambat buruk tunggu meja menit menit makan putus batal beri masalah bawa anak pergi tidur tanpa makan malam larut malam alam sangat buruk tidak rekomendasi restoran sama sekali,-7,negatif,-0.2,2018-12-01,2
iya tuhan makan sangat dingin suasana layan buruk tidak layak,-3,negatif,-0.3,2018-01-01,2
pandang luar biasa layan sangat kecewa bagai langgan perlu layan atur makan orang layan tidak semua layan benar benar arogan layan benar benar sebal tidak padan harga bayar menu pandang luar biasa,0,netral,0.0,2019-02-01,0
toilet rusak bahkan tidak beri pemberitahuan tanda apa tidak siram tidak cuci,0,netral,0.0,2021-08-01,0
dulu comfort banget skrg ribet ga nyaman order menu awal pintu masuk jadi buru banget milih menu on the way sedang jalan pindah resto,-2,negatif,-0.08333333333333333,2023-02-01,2
selalu langgan makan sini harga naik tinggi sekali sekarang rasa nya tidak se enak dulu nasi liwet tidak asa harga tahun lalu liwet paket pax sekarang jadi luar biasa sekali naik nya wilayah bandung kemarin akhir tahun sepi padahal sabtu dulu antri lama banget tempat makan ramai sekali kota bandung rasa tidak mau balik kampung daun harga tinggi sekali,-2,negatif,-0.03389830508474576,2023-02-01,2
asa sekarang ko mahal banget iya antri lama rasa biasa banget waitress nama fatma buru banget layan waktu bacain ulang order ga senyum kes cuek benar ga worth harga akses susah kesini sini unggul suasana hutan gemericik sungai suara serangga,-4,negatif,-0.1,2018-08-01,2
kurang muas layan nya minta kakak perempuan air hangat ikan kakak perempuan panas layan nya kurang merespon,2,positif,0.11764705882352941,2022-07-01,1
fasilitas se canggih masa ga bedain costumer bayar belum ngejar nyuruh bayar bill salah padahal bayar selesai trus ga minta maaf langsung pergi layan,0,netral,0.0,2022-05-01,0
tempat emang bagus makan dingin gak enak datang lama harga mahal makan datang gak sesuai gak recommend banget,-5,negatif,-0.2777777777777778,2018-10-01,2
makan dingin service nya kurang bagus,-2,negatif,-0.3333333333333333,2022-04-01,2
layan ribet lama,-2,negatif,-0.6666666666666666,2022-11-01,2
terlalu mahal rasa tidak istimewa uang tunai era pandemi covid tidak higienis meski layan bagus,-2,negatif,-0.13333333333333333,2022-12-01,2
terlalu mahal batagor restoran makan legendaris sejak tahun tidak sedia metode bayar cashless rupa tidak terima,-2,negatif,-0.125,2023-01-01,2
pertama kali makan batagor bandung ngerasa nyesel banget makan kesini harga lumayan mahal porsi belum masuk ppn rasa biasa banget tempat makan cukup besar panas pengap padahal ac banyak gak dinyalain layan sih parah karyawan wanita nya hampir semua galak sombong,-2,negatif,-0.04878048780487805,2022-04-01,2
biasa batagor tekwannya gak rasa gak sesuai sama harga not recommended,-1,negatif,-0.09090909090909091,2023-01-01,2
jorok tidak layak banget jadi beli gak cuman batagor doang risoles mayo risolnya gak kasih cabe akhir habis kelar makan batagor minta cabe buat risolnya jadi take away terus lihat sendiri cabe jatohhhh lantai mbak mungutin cabe untung lihat kalau gak makan cabe jorok udh jatoh ckckck harga layan gak worth it rasa b kapok gak pernah kesini makan batagor hampir ribu lebih baik kalau enak layan oke iya ampun gak erti,0,netral,0.0,2023-02-01,0
gak jelas harga terlalu tinggi penting rasa banyak tepung gak enak suruh milih mau makan tempat antri take away gak worth harga rasa tidak enak komentar subjektif but sekali gak enak harga mahal,-4,negatif,-0.12121212121212122,2022-11-01,2
beli pakai grabfood hari kisar jam an beli pcs total an mau nangissss beli tahu dlm tahu nya lalat mati goreng bnr gilaaaa udh tahun ga beli ngidam ehhh zonkkkkk kotor bgttt dong arti smpe lalat masuk,-2,negatif,-0.05405405405405406,2022-12-01,2
sen isi cuma dpet harga tidak murah rasa biasa ikan tenggiri nya tidak teraaasaaa,-2,negatif,-0.14285714285714285,2023-01-01,2
layan super kecewa baru makan tempat pesan nasi lele butuh jam,0,netral,0.0,2021-12-01,0
layan nya tidak ramah cash only please jangan cash only debit digital money donk disiapin dukung cegah tular covid kurang cash kasir tidak ramah,-2,negatif,-0.08333333333333333,2022-10-01,2
tukang parkir pinggir jalan tertib masa parkir sebentar unt beli batagor bayar parkir rp,1,positif,0.07142857142857142,2022-12-01,1
sangat buruk layan hampir jam pesan makan tempat baru selesai hidang parah,-3,negatif,-0.25,2022-12-01,2
pesan nasi goreng anak umur tahun hampir menit gak datang top mesti baik manajemen order lantai ramai banget panas gerah,-1,negatif,-0.05,2022-08-01,2
rasa tidak sesuai ekspektasi standard,-1,negatif,-0.2,2023-01-01,2
kue balok iya klu belum siap jangan dulu on nin apk nya,-1,negatif,-0.08333333333333333,2022-11-01,2
sangat kecewa pesan hitam batagor mie yamin cendol suasana tidak terlalu ramai belah depan datang duduk pesan bahkan makan nya datang duluan tanya mas layan pesan bentak bilang sabar baru input belah makan pesan baru mau input datang pesan duluan loh lebih menit tunggu input nyata salah input nomer meja lalu ambil makan meja lalu langsung ikan meja bekas meja jijik tidak kata maaf layan nya banyak salah layan sangat buruk sangat tidak rekomen iya makan sini layan sangat tidak ramah tidak tanggung jawab akhir tidak jadi makan tunggu lebih menit hasil bodoh lebih baik makan tempat buat team management nya ajarin layan nya,-8,negatif,-0.07692307692307693,2022-07-01,2
kayak kapok kesini rasa harga gak sesuai sama sekali,-2,negatif,-0.2222222222222222,2022-11-01,2
biasa menu es jeruk nya gila parah gelas plastik kecil rebu parahhhh dagang mana ga santai buru buru makan tempat payah,-4,negatif,-0.19047619047619047,2022-12-01,2
cuankinya b cenderung asin malah tutup jam sore belum jam resin sapu padahal customer makan sapu arah customer makan bukan arah luar tunggu customer selesai makan belum jam tutup asa kaya usir langsung pergi makan campur debu ga makan sini layan buruk,-2,negatif,-0.047619047619047616,2022-08-01,2
ga enak tepung semua pangsit keras ga gigit mungkin kenal murah,-2,negatif,-0.18181818181818182,2022-10-01,2
karyawan ny kurang sahabat bungkus ketus semua,-1,negatif,-0.14285714285714285,2023-02-01,2
catat buat pegawainy utama kasir attitude nya sangat buruk gk pernah mau beli kesana kasir nya mbak parah sikap,-3,negatif,-0.15789473684210525,2022-07-01,2
batagor cuanki nya sih enak cuman mas mas pelayanya pakai kucir so cool banget so ganteng gilir cewek bicara pakai apa kakak perempuan gilir cowo tinggal guntingin batagor padahal udh bicara pakai mau enak apa makananya kalau pelayananya kaya gitu tetep ga rekomend,3,positif,0.06976744186046512,2022-04-01,1
bakso nya buruk si mirip bakso jual pasar nya harga segitu pakai daging sapi sedikit tepung enak rasa sesuai harga,0,netral,0.0,2022-04-01,0
web terang buka sini nyata tutup kasihan orang datang jauh,-1,negatif,-0.1,2022-06-01,2
makan aci rasa ga enak,-1,negatif,-0.2,2022-06-01,2
tidak temu mana letak uni asin bahkan lebih buruk saji rupa tempat kotor beranta jadi tidak layak sama sekali,-3,negatif,-0.15789473684210525,2017-03-01,2
layan buruk tidak sesuai nomor urut botol sambal lihat tidak rutin cuci jamur lantai kotor,-3,negatif,-0.2,2022-04-01,2
saji lama banget satu jam kali pinggir kasih lupa,-2,negatif,-0.2222222222222222,2022-04-01,2
lama nunggu set jam,-1,negatif,-0.25,2022-12-01,2
harga jebak hati tidak harga nya asal pesan tahu bill mahal porsi rb baso super duper sangat biasa es jeruk dalem gelas rebu parah sangat sia eling teu overpriced tidak worth it sama sekali,-1,negatif,-0.029411764705882353,2022-09-01,2
mahal tidak enak kuah hambar lama saji padahal sepi cukup sekali harga rasa tidak sesuai kelapa muda jeruk gelas ribu mahal coba banding bakso solo samrat jakarta bogor yahh sbg banding solusi,-3,negatif,-0.09375,2022-08-01,2
kecut overated mienya karet ayam gak rasa layan ramah gak layak,0,netral,0.0,2022-12-01,0
mahal banget sumpah kaget aku mana ga harga menu rasa b mahal buat beli mangkok baso gerobak dekat rumah rasa enak baso gerobak huhu,-1,negatif,-0.041666666666666664,2022-07-01,2
penasaran akhir coba antri jam lebih sesuai informasi depan resto alhasil bakmi biasa asa biasa lebih kasih bintang nga worth it nunggu lama lama gitu buang waktu plesir,-3,negatif,-0.10714285714285714,2022-06-01,2
maap iya makan rm kurang enak overrated banget my advice go elsewhere or better yet just eat at home,-1,negatif,-0.05263157894736842,2022-08-01,2
uda nunggu jam waktu disamperin kasir bilang kata uda bikin tahu tahu layan nyamperin kertas hilang ga kata maaf jam nunggu laper tahu tahu kertas hilang,1,positif,0.038461538461538464,2023-02-01,1
dulu layan memang baik sekarang kurang puas biasa nya kalau bungkus suka kan sekarang bahkan lama,-2,negatif,-0.125,2023-01-01,2
kecewa makan lumayan enak murah delivery sangat sulit hubung kurang fasilitas bagai aplikasi gojek grab,1,positif,0.06666666666666667,2022-10-01,1
bikin macet kalau malam ganggu kendara lalulalang tidak nya lahan parkir dinas kait benah,-1,negatif,-0.07142857142857142,2022-10-01,2
ramai banget gaenak maaf,0,netral,0.0,2022-01-01,0
service cepat ramah harga murah sate sapi ayam harga sama maaf to say sate nya kering tidak empuk koya nya banyak jadi asin pol,4,positif,0.16666666666666666,2023-01-01,1
iya ramai hits kalau rasa kurang he parking jangan bawa mobil,-1,negatif,-0.09090909090909091,2023-02-01,2
rasa cukup enak tempat makan sekirarnya jadi ngemper au bagaimana betul ga antri,2,positif,0.15384615384615385,2022-08-01,1
harga mahasiswa rasa lumayan,1,positif,0.25,2022-06-01,1
malam sabtu minggu sangat ramai rasa sedikit terlalu asin,-3,negatif,-0.3333333333333333,2022-05-01,2
enak murah susah parkir makan jalan,1,positif,0.16666666666666666,2022-04-01,1
moga sedia tempat proper lebih bersih,1,positif,0.16666666666666666,2022-02-01,1
tidak ramah,-1,negatif,-0.5,2023-03-01,2
rasa sih biasa minimal besar iya cukup kalau dar isi perut harga murah harga sahabat banyak langgan nya mahasiswa letak dekat kampus layan baik ramah kalau sedang penuh iya jadi lambat parkir sulit jalan sempit batas,3,positif,0.08333333333333333,2023-02-01,1
harga murah makan enak recommended sate kecap layan nya galak,2,positif,0.2,2022-12-01,1
ngeri kalau tempat makan campur gin halal nonhalal say no deh muslim lbh baik wara hati,2,positif,0.125,2022-11-01,1
mahal nasi indian prabhu rb bodoh iya allah ramai sini nyobain stall semua rasa nya biasa over rated lebih lebih baik streetfood jakarta,-3,negatif,-0.13043478260869565,2022-05-01,2
mahall,0,netral,0.0,2022-12-01,0
lahan parkir tidak cukup macet,-2,negatif,-0.4,2018-11-01,2
awal tidak tahu food court apa sudirman street day and night market sana hampir makan bahan dasar babi pasang beberapa tanda makan non halal,0,netral,0.0,2023-01-01,0
bagus tempat kurang muslim friendly lihat lihat dulu bom beli musholanya jelek banget,-1,negatif,-0.07692307692307693,2022-03-01,2
resto halal asa biasa harga satu porsi kuetiau sapi jamur harga parkir lumayan lancar,2,positif,0.14285714285714285,2022-06-01,1
